OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
199	63	199_R18.avi	36977	199_L17.avi	38029	20.56334	P1	19.24313	-1072.82503	435.90509	-6244.69329	8.46717	4.53138	48.25026	12.92709	6351.15431	10.36492	Monacanthidae	Meuschenia	flavolineata	37465035	1	AD	Passing			
199	64	199_R18.avi	36977	199_L17.avi	38029	20.56334	P1	19.24313	-1750.37744	240.63587	-4996.40494	10.50500	2.67860	30.46008	15.18008	5299.60274	19.42533	Monacanthidae	Meuschenia	flavolineata	37465035	1	AD	Passing			
199	67	199_R18.avi	41645	199_L17.avi	42697	23.15927	P1	21.83906	-592.38650	-144.10432	-1813.15062	1.46468	0.82696	4.12572	4.67749	1912.90433	18.68080	Neosebastidae	Neosebastes	pandus	37287003	1	AD	Passing			
199	76	199_R18.avi	84810	199_L17.avi	85862	47.16383	P1	45.84362	486.51200	1040.95999	-3230.47287	2.32788	4.47725	13.10233	2.58401	3428.73833	19.22730	Labridae	Coris	auricularis	37384088	1	F	Passing			
199	88	199_R18.avi	85121	199_L17.avi	86173	47.33678	P1	46.01657	-602.12820	-262.90471	-1380.31894	1.10718	0.72274	2.35285	2.26545	1528.71110	25.61244	Labridae	Coris	auricularis	37384088	1	F	Passing			
10005	4	100005_L21.avi	19597	100005_R22.avi	19358	10.89812	Time Seabed	9.46168	552.16745	-503.85486	-6062.03054	4.73452	4.38964	45.35721	7.10774	6107.94343	7.18579	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
10005	9	100005_L21.avi	55258	100005_R22.avi	55019	30.72962	Time Seabed	29.29318	6.93642	-114.74615	-1808.87111	0.79150	0.81759	4.19004	0.91916	1812.52020	3.86472	Carangidae	Pseudocaranx	spp		2	AD	Passing			
10005	19	100005_L21.avi	57096	100005_R22.avi	56857	31.75175	Time Seabed	30.31532	-1442.06696	-563.19326	-4750.59742	8.31215	3.72584	27.73927	14.46899	4996.49073	18.13439	Monacanthidae	Scobinichthys	granulatus	37465007	1	AD	Passing			
10005	21	100005_L21.avi	58658	100005_R22.avi	58419	32.62040	Time Seabed	31.18396	1385.46950	-504.57525	-2809.54817	4.44540	1.98593	9.32625	0.42628	3172.96121	27.77018	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
295	6	295_L11.avi	89531	295_R12.avi	89536	49.78923	P1	43.58192	1685.04421	963.09979	-4073.39696	8.18431	5.21350	20.37060	8.24974	4512.15004	25.24625	Carcharhinidae	Carcharhinus	sp1		1	AD	Passing			
RC3	6	RC3_L19.avi	18810	RC3_R20.avi	18532	10.46046	P1	8.07363	-66.48659	-226.66496	-1329.12980	0.59637	0.67702	2.27619	3.00843	1349.95685	10.57981	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
RC3	7	RC3_L19.avi	18810	RC3_R20.avi	18532	10.46046	P1	8.07363	-13.87771	-265.30954	-1250.33739	0.55382	0.67219	2.02161	2.80736	1278.25089	12.51759	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
RC3	13	RC3_L19.avi	23127	RC3_R20.avi	22849	12.86119	P1	10.47436	-116.09594	-124.11646	-1249.93844	0.57937	0.57004	2.01382	6.05424	1261.43937	8.13220	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
RC3	14	RC3_L19.avi	23127	RC3_R20.avi	22849	12.86119	P1	10.47436	101.91650	-214.56323	-1399.07560	0.63899	0.70186	2.52606	11.35421	1419.09721	10.11029	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
RC3	15	RC3_L19.avi	23127	RC3_R20.avi	22849	12.86119	P1	10.47436	-38.57418	-425.34964	-1461.40160	0.64419	0.97823	2.73641	8.25588	1522.53240	16.81140	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
RC3	47	RC3_L19.avi	39159	RC3_R20.avi	38881	21.77678	P1	19.38995	563.42704	-418.10762	-1588.11455	1.23339	1.03777	3.18907	5.35597	1736.19464	24.15020	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
RC3	55	RC3_L19.avi	39181	RC3_R20.avi	38903	21.78901	P1	19.40218	-626.72380	-154.12677	-2597.03523	2.19093	1.17942	8.34878	15.70059	2676.02873	14.08976	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
RC3	56	RC3_L19.avi	39181	RC3_R20.avi	38903	21.78901	P1	19.40218	-204.05764	-304.41183	-2208.88567	1.09301	1.22454	6.15679	2.13023	2239.08061	9.85840	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
RC3	57	RC3_L19.avi	39181	RC3_R20.avi	38903	21.78901	P1	19.40218	-154.79760	-325.00274	-2069.87997	0.97405	1.18528	5.42272	8.31530	2100.95031	10.34006	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
RC3	58	RC3_L19.avi	39181	RC3_R20.avi	38903	21.78901	P1	19.40218	-244.24629	-325.06554	-1979.45035	1.02816	1.13300	4.94900	1.51940	2020.77894	12.02943	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
RC3	59	RC3_L19.avi	39181	RC3_R20.avi	38903	21.78901	P1	19.40218	-86.74047	-504.87308	-2691.97259	1.19138	1.96841	9.11363	2.57123	2740.28049	11.28955	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
RC3	60	RC3_L19.avi	39181	RC3_R20.avi	38903	21.78901	P1	19.40218	-308.64103	-359.87578	-2105.46240	1.18498	1.26158	5.57584	3.56554	2158.18020	13.09089	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
RC3	61	RC3_L19.avi	39181	RC3_R20.avi	38903	21.78901	P1	19.40218	-540.47947	-760.97195	-3673.33436	2.81105	3.61633	16.70673	10.85459	3790.06354	14.68590	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
RC3	62	RC3_L19.avi	39189	RC3_R20.avi	38911	21.79346	P1	19.40663	-176.96327	-275.80084	-2272.82766	1.09162	1.21028	6.51948	2.52314	2296.32917	8.64855	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
176	7	176_L11.avi	59744	176_R12.avi	59230	33.22434	P1	30.29085	2025.00509	430.27970	-7145.74429	17.66007	5.27087	63.25747	17.84299	7439.58653	16.06567	Myliobatidae	Myliobatis	australis	37039001	1	AD	Passing			
176	46	176_L11.avi	80404	176_R12.avi	79890	44.71360	P1	41.78011	-28.91985	-142.44623	-1060.11916	0.47908	0.49837	1.49973	0.90082	1070.03734	8.26843	Carangidae	Pseudocaranx	spp		11	AD	Passing			
176	64	176_L11.avi	84686	176_R12.avi	84172	47.09487	P1	44.16138	-4.54124	-182.84619	-1359.95995	0.60384	0.66102	2.43295	14.06012	1372.20422	8.12987	Labridae	Coris	auricularis	37384088	5	F	Passing			
12RC9	7	12RC9_L15.avi	10907	12RC9_R16.avi	11350	6.06551	P1	4.92270	1847.50107	958.83259	-3895.76359	8.74698	5.21622	18.95601	17.25580	4416.96661	27.66791	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
12RC9	11	12RC9_L15.avi	25847	12RC9_R16.avi	26290	14.37382	P1	13.23101	856.48280	1338.80866	-6696.72635	7.57332	12.52328	56.13459	28.81200	6882.74039	12.52003	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
12RC9	22	12RC9_L15.avi	44525	12RC9_R16.avi	44968	24.76087	P1	23.61806	53.74463	-137.08483	-891.37491	0.40688	0.41704	1.07104	1.96926	903.45446	10.31719	Carangidae	Pseudocaranx	spp		50	AD	Passing			
12RC9	64	12RC9_L15.avi	74402	12RC9_R16.avi	74845	41.37582	P1	40.23301	-85.94179	198.04303	-1431.33262	0.64739	0.73953	2.65035	13.72234	1447.52206	7.67018	Scorpididae	Neatypus	obliquus	37361002	6	AD	Passing			
12RC9	65	12RC9_L15.avi	75509	12RC9_R16.avi	75952	41.99144	P1	40.84863	-49.39827	-131.74649	-1648.69568	0.73007	0.74543	3.52852	64.09043	1654.68872	5.82477	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
12RC9	66	12RC9_L15.avi	80545	12RC9_R16.avi	80988	44.79201	P1	43.64920	-33.25938	501.09173	-1703.77081	0.74360	1.34967	3.70703	6.85147	1776.24157	15.42551	Pomacentridae	Parma	victoriae	37372006	1	AD	Passing			
12RC9	81	12RC9_L15.avi	104628	12RC9_R16.avi	105071	58.18485	P1	57.04204	1305.64177	531.35904	-3584.83403	5.87106	3.09037	16.31677	2.91680	3852.02257	21.10814	Rhinobatidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
13RC12	3	13RC12_L5.avi	4611	13RC12_R6.avi	4871	2.56423	Time Seabed	0.94595	-863.67505	-421.95849	-1688.90168	1.80464	1.08046	3.34356	0.35832	1943.28908	29.83910	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
13RC12	15	13RC12_L5.avi	6444	13RC12_R6.avi	6704	3.58358	Time Seabed	1.96530	-303.24446	108.93951	-1929.56771	1.09086	0.87914	4.80104	16.34164	1956.28642	9.34258	Gerreidae	Parequula	melbournensis	37349001	27	AD	Passing			
314	38	314_L5.avi	51453	314_R6.avi	50695	28.61361	P1	25.61061	-50.64294	-126.21811	-956.07004	0.42650	0.43942	1.20444	9.19082	965.69439	8.49988	Labridae	Coris	auricularis	37384088	4	F	Passing			
314	43	314_L5.avi	62791	314_R6.avi	62033	34.91881	P1	31.91580	-187.86103	219.81355	-6588.28832	3.17483	3.57610	54.36043	7.90168	6594.63060	2.20147	Sparidae	Pagrus	auratus	37353001	1	AD	Passing			
314	48	314_L5.avi	113323	314_R6.avi	112565	63.02024	P1	60.01724	-33.81760	-369.48719	-1451.04026	0.63400	0.90436	2.72819	1.64773	1497.72569	14.77512	Rhinobatidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
183	6	183_L9.avi	5547	183_R10.avi	5298	3.08475	P1	1.35358	1101.78581	-141.90948	-2025.17928	2.59608	0.90962	4.92126	0.23076	2309.85311	28.77461	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
183	32	183_L9.avi	25574	183_R10.avi	25325	14.22200	P1	12.49082	8.08503	192.26377	-1121.29110	0.49970	0.56249	1.64067	5.04253	1137.68381	9.52335	Carangidae	Trachurus	novaezelandiae	37337003	44	AD	Passing			
496	1	496_L5.avi	18207	496_R6.avi	18625	10.12513	P1	9.18029	-506.20721	-358.82289	-1267.08658	0.92694	0.76093	1.95211	5.82470	1410.85364	26.34365	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
496	3	496_L5.avi	28264	496_R6.avi	28682	15.71794	P1	14.77311	113.31691	-18.66429	-1444.22237	0.65925	0.61931	2.68731	15.95795	1448.78132	4.63678	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
496	4	496_L5.avi	28468	496_R6.avi	28886	15.83139	P1	14.88655	194.93294	-276.68727	-4571.43535	2.20790	2.37816	26.22792	7.83394	4583.94763	4.59562	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
496	5	496_L5.avi	28482	496_R6.avi	28900	15.83917	P1	14.89434	196.02042	-279.92984	-4534.70597	2.19318	2.37053	25.81059	2.24033	4547.56451	4.67153	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
496	14	496_L5.avi	81075	496_R6.avi	81493	45.08675	P1	44.14192	-1959.95171	-518.05526	-4839.44714	11.62788	3.53147	29.11600	11.74577	5246.90772	22.84345	Urolophidae	Urolophus	circularis	37038020	1	AD	Passing			
GBR2-2	0	GBR2-2_L23.avi	3589	GBR2-2_R24.avi	3588	1.99588	Time Seabed	0.35369	-196.10376	-106.01283	-2337.84656	1.14861	1.03191	6.87952	1.19731	2348.45096	5.99570	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
GBR2-2	9	GBR2-2_L23.avi	8778	GBR2-2_R24.avi	8777	4.88155	Time Seabed	3.23935	-742.08036	672.73124	-3332.16142	3.19957	3.28660	13.61781	0.05205	3479.44684	16.06642	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
GBR2-2	12	GBR2-2_L23.avi	9862	GBR2-2_R24.avi	9861	5.48437	Time Seabed	3.84218	-131.08078	231.46603	-826.58948	0.39306	0.44379	0.88522	0.99008	868.33683	16.96348	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
GBR2-2	15	GBR2-2_L23.avi	9935	GBR2-2_R24.avi	9934	5.52497	Time Seabed	3.88277	455.40402	563.90107	-1840.78521	1.22966	1.53956	4.16469	2.06234	1978.34967	20.71303	Pempherididae	Pempheris	klunzingeri	37357003	1	AD	Passing			
GBR2-2	21	GBR2-2_L23.avi	37901	GBR2-2_R24.avi	37900	21.07719	Time Seabed	19.43499	-869.96268	-234.97745	-1652.07173	1.71021	0.80671	3.29382	0.14859	1881.85825	28.89027	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
GBR2-2	35	GBR2-2_L23.avi	61139	GBR2-2_R24.avi	61138	34.00011	Time Seabed	32.35791	-493.22139	-85.86952	-2332.55423	1.67223	1.01824	6.82287	1.33499	2385.67603	12.32758	Neosebastidae	Neosebastes	pandus	37287003	1	AD	Passing			
GBR2-2	36	GBR2-2_L23.avi	82095	GBR2-2_R24.avi	82094	45.65399	Time Seabed	44.01179	-224.43678	118.19768	-3799.20512	1.91370	1.86795	17.86718	27.01335	3807.66360	3.46523	Rhinobatidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
GBR2-2	37	GBR2-2_L23.avi	82095	GBR2-2_R24.avi	82094	45.65399	Time Seabed	44.01179	-61.98628	-262.98027	-1278.00045	0.57830	0.67775	2.11657	2.31349	1306.24885	12.92637	Rhinobatidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
GBR2-2	40	GBR2-2_L23.avi	102736	GBR2-2_R24.avi	102735	57.13269	Time Seabed	55.49049	-1269.84142	124.05125	-2311.70936	3.32383	1.06845	6.30614	4.11859	2640.43294	28.81289	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	49	GBR2-2_L23.avi	102745	GBR2-2_R24.avi	102744	57.13769	Time Seabed	55.49550	144.82470	353.53613	-3371.21952	1.55542	2.24494	14.05297	0.74934	3392.79870	5.54052	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	50	GBR2-2_L23.avi	102746	GBR2-2_R24.avi	102745	57.13825	Time Seabed	55.49605	-411.49776	-192.85915	-2014.92357	1.29841	0.95645	5.12635	1.15794	2065.53674	13.17179	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	51	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-954.16370	557.20675	-3087.09797	3.62861	2.63374	11.63884	2.67428	3278.88420	19.20134	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	52	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-1113.94804	500.75141	-3597.37307	4.87451	2.89595	15.77834	2.19013	3799.04267	18.35929	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	53	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-1092.93514	526.89876	-3561.00266	4.74184	2.95947	15.46156	4.27280	3762.02997	18.39664	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	54	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-1652.56282	884.54865	-4536.82624	8.80781	5.55270	24.66803	0.40003	4908.78626	21.98684	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	55	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-1489.05687	1067.44656	-4377.53345	7.69586	6.24589	22.97367	1.76512	4745.47486	22.13462	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	56	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-1302.93941	880.40174	-3290.23031	5.01331	3.89727	12.91791	0.77154	3646.69354	24.99000	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	57	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-1893.08867	996.32748	-4235.37015	9.15363	5.57797	21.09733	1.17796	4744.97771	26.34001	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	58	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-747.44808	567.63197	-2033.23008	1.90476	1.70228	5.03270	2.55548	2239.39930	24.17777	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	59	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-1190.21236	918.58873	-3017.75902	4.20855	3.67720	10.85244	1.72222	3371.53974	25.87478	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	60	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-976.43369	198.65591	-2248.33887	2.63712	1.15282	6.14835	2.00271	2459.25082	23.71979	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	61	GBR2-2_L23.avi	102747	GBR2-2_R24.avi	102746	57.13881	Time Seabed	55.49661	-684.00030	64.79685	-2184.93748	1.95312	0.98189	5.94074	3.84776	2290.41630	17.38875	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	62	GBR2-2_L23.avi	102749	GBR2-2_R24.avi	102748	57.13992	Time Seabed	55.49772	-211.18925	20.85605	-1640.07249	0.82499	0.72178	3.42788	3.14932	1653.74534	7.34243	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	63	GBR2-2_L23.avi	102749	GBR2-2_R24.avi	102748	57.13992	Time Seabed	55.49772	-4.58707	25.86318	-1858.21120	0.81646	0.81998	4.37838	2.12963	1858.39684	0.25869	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	64	GBR2-2_L23.avi	102750	GBR2-2_R24.avi	102749	57.14047	Time Seabed	55.49828	166.73758	351.48554	-3417.45548	1.61035	2.27160	14.43440	4.74807	3439.52692	5.59503	Labridae	Coris	auricularis	37384088	1	F	Passing			
GBR2-2	67	GBR2-2_L23.avi	109809	GBR2-2_R24.avi	109808	61.06607	Time Seabed	59.42387	-39.27495	-28.89951	-1083.83438	0.49183	0.47745	1.53303	0.17488	1084.93072	3.28021	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Passing			
720	5	720_L19.avi	14031	720_R20.avi	13213	7.80280	Time Seabed	4.00067	-41.02937	-73.12115	-888.00004	0.40196	0.39583	1.03357	2.49184	891.94965	5.85512	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
